Frequency (Hz)	Level (dB)
11734.922791	-101.329689
11735.595703	-101.276344
11736.268616	-101.762245
11736.941528	-101.973015
11737.614441	-102.330734
11738.287354	-102.969688
11738.960266	-102.159615
11739.633179	-102.035027
11740.306091	-102.559776
11740.979004	-101.949318
11741.651917	-101.130554
11742.324829	-100.551323
11742.997742	-100.407722
11743.670654	-99.894379
11744.343567	-99.419540
11745.016479	-98.936569
11745.689392	-98.567818
11746.362305	-98.317070
11747.035217	-98.571106
11747.708130	-98.654854
11748.381042	-99.012108
11749.053955	-99.487396
11749.726868	-99.447235
11750.399780	-99.059021
11751.072693	-99.351776
11751.745605	-99.348862
11752.418518	-99.817383
11753.091431	-100.007278
11753.764343	-99.723557
11754.437256	-99.399948
11755.110168	-98.724762
11755.783081	-98.396004
11756.455994	-98.088913
11757.128906	-97.997894
11757.801819	-97.746040
11758.474731	-97.771622
11759.147644	-97.390350
11759.820557	-97.177826
11760.493469	-97.133102
11761.166382	-97.014175
11761.839294	-97.069687
11762.512207	-97.218689
11763.185120	-96.862762
11763.858032	-97.170952
11764.530945	-97.182579
11765.203857	-97.065491
11765.876770	-97.471130
11766.549683	-96.969154
11767.222595	-96.974922
11767.895508	-97.081070
11768.568420	-97.062302
11769.241333	-96.974899
11769.914246	-97.121841
11770.587158	-96.660858
11771.260071	-97.610085
11771.932983	-97.842445
11772.605896	-97.553467
11773.278809	-98.480209
11773.951721	-98.832481
11774.624634	-98.999809
11775.297546	-99.652634
11775.970459	-99.614670
11776.643372	-99.924324
11777.316284	-100.627220
11777.989197	-100.618782
11778.662109	-101.543686
11779.335022	-102.529160
11780.007935	-101.798019
11780.680847	-103.104263
11781.353760	-103.926804
11782.026672	-103.540276
11782.699585	-104.923798
11783.372498	-106.162415
11784.045410	-105.883804
11784.718323	-106.044144
11785.391235	-105.595955
11786.064148	-104.712364
11786.737061	-104.446213
11787.409973	-104.857323
11788.082886	-104.170853
11788.755798	-104.565315
11789.428711	-104.930389
11790.101624	-104.192238
11790.774536	-105.502892
11791.447449	-106.207642
11792.120361	-106.364182
11792.793274	-109.043053
11793.466187	-110.348015
11794.139099	-109.684135
11794.812012	-111.241684
11795.484924	-109.122261
11796.157837	-106.946121
11796.830750	-106.228973
11797.503662	-104.159370
11798.176575	-102.457924
11798.849487	-101.850677
11799.522400	-100.734741
11800.195313	-99.901672
11800.868225	-99.406494
11801.541138	-98.683327
11802.214050	-98.800484
11802.886963	-99.209427
11803.559875	-98.793274
11804.232788	-98.500183
11804.905701	-98.988251
11805.578613	-99.617661
11806.251526	-99.800858
11806.924438	-100.087791
11807.597351	-100.429840
11808.270264	-99.846375
11808.943176	-99.793823
11809.616089	-99.679199
11810.289001	-99.697418
11810.961914	-99.522339
11811.634827	-99.010056
11812.307739	-98.898071
11812.980652	-99.057693
11813.653564	-99.737411
11814.326477	-99.665108
11814.999390	-99.784576
11815.672302	-100.195274
11816.345215	-100.597504
11817.018127	-101.764313
11817.691040	-102.740456
11818.363953	-103.095451
11819.036865	-105.476746
11819.709778	-106.329140
11820.382690	-107.068695
11821.055603	-108.229904
11821.728516	-108.244873
11822.401428	-108.795609
11823.074341	-108.866570
11823.747253	-107.480896
11824.420166	-107.633484
11825.093079	-108.299301
11825.765991	-107.782570
11826.438904	-106.572708
11827.111816	-106.349876
11827.784729	-107.718575
11828.457642	-107.289574
11829.130554	-106.295448
11829.803467	-107.894768
11830.476379	-105.581818
11831.149292	-104.564529
11831.822205	-104.678986
11832.495117	-102.950455
11833.168030	-102.483200
11833.840942	-102.858124
11834.513855	-100.635605
11835.186768	-100.294235
11835.859680	-100.240891
11836.532593	-100.034431
11837.205505	-100.447586
11837.878418	-99.723633
11838.551331	-99.917816
11839.224243	-100.671913
11839.897156	-99.776024
11840.570068	-100.337494
11841.242981	-100.785332
11841.915894	-99.977188
11842.588806	-100.258194
11843.261719	-100.183044
11843.934631	-99.796410
11844.607544	-100.336693
11845.280457	-100.228447
11845.953369	-99.968483
11846.626282	-100.876450
11847.299194	-100.351074
11847.972107	-100.823235
11848.645020	-101.198334
11849.317932	-100.406044
11849.990845	-101.050346
11850.663757	-101.896042
11851.336670	-100.803940
11852.009583	-102.481949
11852.682495	-103.282372
11853.355408	-102.934280
11854.028320	-104.784035
11854.701233	-104.359520
11855.374146	-103.485352
11856.047058	-104.864502
11856.719971	-104.339836
11857.392883	-104.234352
11858.065796	-105.429581
11858.738708	-104.745247
11859.411621	-104.145752
11860.084534	-105.175400
11860.757446	-105.171295
11861.430359	-105.389412
11862.103271	-106.235962
11862.776184	-105.654320
11863.449097	-106.403770
11864.122009	-107.758545
11864.794922	-108.246040
11865.467834	-110.119514
11866.140747	-111.215744
11866.813660	-111.299591
11867.486572	-110.997231
11868.159485	-110.136086
11868.832397	-108.821136
11869.505310	-108.526146
11870.178223	-107.300003
11870.851135	-107.205559
11871.524048	-107.791931
11872.196960	-107.108910
11872.869873	-106.997299
11873.542786	-107.199402
11874.215698	-107.988022
11874.888611	-108.091530
11875.561523	-108.110832
11876.234436	-108.505508
11876.907349	-109.299545
11877.580261	-108.558327
11878.253174	-106.677528
11878.926086	-107.086502
11879.598999	-106.572380
11880.271912	-107.556259
11880.944824	-107.317375
11881.617737	-107.553589
11882.290649	-109.171974
11882.963562	-108.591026
11883.636475	-109.613235
11884.309387	-110.272423
11884.982300	-109.551552
11885.655212	-111.330933
11886.328125	-109.873177
11887.001038	-109.493958
11887.673950	-110.274940
11888.346863	-109.604996
11889.019775	-110.749069
11889.692688	-110.710129
11890.365601	-108.946442
11891.038513	-111.399178
11891.711426	-110.623985
11892.384338	-112.533112
11893.057251	-113.289604
11893.730164	-109.363907
11894.403076	-110.984848
11895.075989	-110.559349
11895.748901	-109.940361
11896.421814	-110.598663
11897.094727	-108.622711
11897.767639	-107.626320
11898.440552	-107.416580
11899.113464	-106.015625
11899.786377	-105.251923
11900.459290	-104.858109
11901.132202	-104.634880
11901.805115	-104.857056
11902.478027	-104.630066
11903.150940	-104.176125
11903.823853	-105.420609
11904.496765	-105.068794
11905.169678	-104.231071
11905.842590	-104.994263
11906.515503	-104.720177
11907.188416	-104.844055
11907.861328	-106.620583
11908.534241	-106.961548
11909.207153	-107.789948
11909.880066	-108.115501
11910.552979	-106.404480
11911.225891	-106.545036
11911.898804	-107.888420
11912.571716	-108.288879
11913.244629	-110.864944
11913.917542	-110.970299
11914.590454	-113.681473
11915.263367	-114.383514
11915.936279	-113.238922
11916.609192	-117.987793
11917.282104	-115.098335
11917.955017	-114.049446
11918.627930	-116.524162
11919.300842	-116.347603
11919.973755	-115.121964
11920.646667	-113.050201
11921.319580	-111.259453
11921.992493	-110.051682
11922.665405	-110.163521
11923.338318	-111.101944
11924.011230	-110.217628
11924.684143	-111.134415
11925.357056	-110.050529
11926.029968	-108.463852
11926.702881	-108.984352
11927.375793	-107.520470
11928.048706	-107.054604
11928.721619	-107.801544
11929.394531	-105.961197
11930.067444	-105.435127
11930.740356	-105.156654
11931.413269	-104.721130
11932.086182	-105.008423
11932.759094	-105.336357
11933.432007	-105.387321
11934.104919	-105.711861
11934.777832	-105.518555
11935.450745	-104.971962
11936.123657	-104.854607
11936.796570	-105.595078
11937.469482	-105.373833
11938.142395	-104.918556
11938.815308	-105.426849
11939.488220	-106.356453
11940.161133	-106.690025
11940.834045	-106.615067
11941.506958	-106.092468
11942.179871	-106.155624
11942.852783	-107.162468
11943.525696	-107.197693
11944.198608	-107.166550
11944.871521	-107.118385
11945.544434	-107.605820
11946.217346	-109.107002
11946.890259	-107.637352
11947.563171	-107.431358
11948.236084	-107.966385
11948.908997	-107.289360
11949.581909	-107.255829
11950.254822	-106.590294
11950.927734	-105.341644
11951.600647	-104.831528
11952.273560	-103.895042
11952.946472	-103.010620
11953.619385	-102.596458
11954.292297	-102.195419
11954.965210	-102.214561
11955.638123	-102.460526
11956.311035	-101.886360
11956.983948	-101.598473
11957.656860	-101.423660
11958.329773	-100.942162
11959.002686	-101.112572
11959.675598	-100.872253
11960.348511	-100.187843
11961.021423	-100.343048
11961.694336	-100.404472
11962.367249	-100.406380
11963.040161	-100.679710
11963.713074	-100.504128
11964.385986	-100.221581
11965.058899	-99.971245
11965.731812	-99.679047
11966.404724	-99.510086
11967.077637	-99.708359
11967.750549	-99.356949
11968.423462	-99.301804
11969.096375	-99.352478
11969.769287	-99.354393
11970.442200	-99.604843
11971.115112	-99.665947
11971.788025	-99.839882
11972.460938	-99.609306
11973.133850	-99.270805
11973.806763	-99.536110
11974.479675	-99.536873
11975.152588	-98.891129
11975.825500	-99.126587
11976.498413	-99.247749
11977.171326	-99.180992
11977.844238	-99.196449
11978.517151	-98.940285
11979.190063	-98.803421
11979.862976	-98.442101
11980.535889	-98.384453
11981.208801	-99.001785
11981.881714	-98.924171
11982.554626	-98.614609
11983.227539	-99.255928
11983.900452	-98.863876
11984.573364	-98.569412
11985.246277	-98.859901
11985.919189	-99.595436
11986.592102	-99.875336
11987.265015	-99.743263
11987.937927	-100.436760
11988.610840	-101.438507
11989.283752	-101.894844
11989.956665	-102.367111
11990.629578	-103.660416
11991.302490	-104.264442
11991.975403	-104.960510
11992.648315	-104.527733
11993.321228	-104.430923
11993.994141	-104.714775
11994.667053	-103.784515
11995.339966	-103.740829
11996.012878	-103.437607
11996.685791	-103.007919
11997.358704	-102.645432
11998.031616	-103.022812
11998.704529	-103.206383
11999.377441	-104.185890
12000.050354	-105.750984
12000.723267	-106.841606
12001.396179	-108.787445
12002.069092	-109.539734
12002.742004	-108.718719
12003.414917	-107.864067
12004.087830	-106.456818
12004.760742	-104.941925
12005.433655	-104.258148
12006.106567	-103.228104
12006.779480	-102.371132
12007.452393	-102.433784
12008.125305	-101.696983
12008.798218	-101.406761
12009.471130	-101.336906
12010.144043	-101.050537
12010.816956	-101.260551
12011.489868	-101.272217
12012.162781	-101.639648
12012.835693	-101.824532
12013.508606	-101.943611
12014.181519	-101.166939
12014.854431	-100.904068
12015.527344	-100.483284
12016.200256	-100.175232
12016.873169	-99.318672
12017.546082	-98.892685
12018.218994	-98.011353
12018.891907	-97.294678
12019.564819	-96.721107
12020.237732	-96.364204
12020.910645	-96.366287
12021.583557	-96.256165
12022.256470	-96.521667
12022.929382	-96.684990
12023.602295	-96.404312
12024.275208	-97.125923
12024.948120	-97.887306
12025.621033	-98.037010
12026.293945	-99.003288
12026.966858	-99.631737
12027.639771	-99.781006
12028.312683	-100.577858
12028.985596	-101.519859
12029.658508	-102.113022
12030.331421	-102.424583
12031.004333	-102.678261
12031.677246	-102.581459
12032.350159	-102.135849
12033.023071	-102.575218
12033.695984	-103.023422
12034.368896	-102.887688
12035.041809	-102.630516
12035.714722	-103.066902
12036.387634	-102.885605
12037.060547	-102.846092
12037.733459	-102.806046
12038.406372	-102.743111
12039.079285	-102.667458
12039.752197	-102.759926
12040.425110	-102.793739
12041.098022	-103.048164
12041.770935	-103.048027
12042.443848	-103.351570
12043.116760	-103.745415
12043.789673	-104.636040
12044.462585	-105.639709
12045.135498	-105.717331
12045.808411	-106.532753
12046.481323	-107.533096
12047.154236	-108.367188
12047.827148	-109.786911
12048.500061	-110.013672
12049.172974	-109.875366
12049.845886	-109.193787
12050.518799	-107.490814
12051.191711	-106.870331
12051.864624	-106.427071
12052.537537	-105.423363
12053.210449	-105.019409
12053.883362	-104.699089
12054.556274	-103.650826
12055.229187	-103.356163
12055.902100	-102.631973
12056.575012	-102.441696
12057.247925	-102.017555
12057.920837	-102.048759
12058.593750	-102.097481
12059.266663	-102.374222
12059.939575	-102.411354
12060.612488	-102.514198
12061.285400	-102.767914
12061.958313	-102.648598
12062.631226	-102.910034
12063.304138	-102.982574
12063.977051	-102.821449
12064.649963	-102.915657
12065.322876	-102.409737
12065.995789	-102.172920
12066.668701	-102.133003
12067.341614	-101.553528
12068.014526	-101.106598
12068.687439	-101.055573
12069.360352	-101.207245
12070.033264	-100.845032
12070.706177	-100.482964
12071.379089	-100.187691
12072.052002	-99.897957
12072.724915	-99.840286
12073.397827	-100.200546
12074.070740	-100.670387
12074.743652	-100.628494
12075.416565	-101.156281
12076.089478	-101.231026
12076.762390	-100.853203
12077.435303	-100.908333
12078.108215	-101.329659
12078.781128	-100.848419
12079.454041	-100.774300
12080.126953	-101.049637
12080.799866	-100.386162
12081.472778	-100.387962
12082.145691	-99.679131
12082.818604	-98.473671
12083.491516	-98.255356
12084.164429	-97.860039
12084.837341	-97.379562
12085.510254	-97.277748
12086.183167	-96.813499
12086.856079	-96.383728
12087.528992	-96.735039
12088.201904	-96.694603
12088.874817	-96.906586
12089.547729	-97.373146
12090.220642	-97.678864
12090.893555	-98.290359
12091.566467	-99.184380
12092.239380	-99.349991
12092.912292	-99.788902
12093.585205	-100.331337
12094.258118	-100.823166
12094.931030	-101.213707
12095.603943	-101.243210
12096.276855	-101.555237
12096.949768	-101.788330
12097.622681	-101.650002
12098.295593	-101.220779
12098.968506	-100.566978
12099.641418	-99.941284
12100.314331	-99.788643
12100.987244	-99.208748
12101.660156	-98.753510
12102.333069	-98.590416
12103.005981	-98.765961
12103.678894	-98.761353
12104.351807	-98.998917
12105.024719	-98.910378
12105.697632	-99.157043
12106.370544	-99.736168
12107.043457	-100.109886
12107.716370	-100.795784
12108.389282	-101.614799
12109.062195	-102.867294
12109.735107	-104.024948
12110.408020	-104.526962
12111.080933	-104.818718
12111.753845	-104.667747
12112.426758	-103.604340
12113.099670	-102.505135
12113.772583	-101.565674
12114.445496	-100.341438
12115.118408	-99.403694
12115.791321	-98.801727
12116.464233	-98.813271
12117.137146	-98.857956
12117.810059	-98.983429
12118.482971	-99.366798
12119.155884	-99.641647
12119.828796	-100.060005
12120.501709	-100.983246
12121.174622	-101.582039
12121.847534	-102.626923
12122.520447	-104.520935
12123.193359	-106.303604
12123.866272	-107.798721
12124.539185	-109.332947
12125.212097	-111.312668
12125.885010	-114.161331
12126.557922	-117.277046
12127.230835	-116.821472
12127.903748	-117.963760
12128.576660	-119.019890
12129.249573	-113.881927
12129.922485	-112.173859
12130.595398	-113.441406
12131.268311	-110.048515
12131.941223	-107.460403
12132.614136	-106.598686
12133.287048	-105.565109
12133.959961	-104.788452
12134.632874	-104.023232
12135.305786	-103.421738
